Unnamed: 0,car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price
8562,65,18,7,6,40000,1,4,1,23.95,998,67.05,5,280000
8563,77,18,89,5,82253,0,1,1,19.3,1248,73.9,5,680000
8564,111,29,45,4,15000,1,1,0,12.9,2755,174.5,7,3150000
8565,116,30,95,9,830000,0,1,1,20.54,1598,103.6,5,380000
8566,34,8,54,4,40000,0,4,1,18.9,1197,82.0,5,525000
8567,65,18,7,10,120000,1,4,1,20.92,998,67.1,5,270000
8568,20,6,38,8,60000,0,4,1,18.88,999,123.37,5,610000
8570,86,21,36,11,82000,0,1,0,11.5,2987,210.0,5,1850000
8571,107,28,83,8,83000,0,1,1,11.57,2179,138.1,7,485000
8574,77,18,89,7,90000,1,1,1,23.4,1248,74.0,5,480000
8575,38,8,97,4,47000,2,1,1,22.0,1582,126.2,5,985000
8576,65,18,7,15,110000,1,4,1,19.7,796,46.3,5,115000
8577,39,8,117,9,70000,0,4,1,20.36,1197,78.9,5,250000
8578,40,8,118,7,15700,1,4,1,18.6,1197,81.83,5,550000
8579,39,8,117,13,73000,0,4,1,19.81,1086,68.05,5,180000
8581,40,8,118,3,29000,1,4,1,18.6,1197,81.83,5,530000
8582,34,8,54,2,9000,1,1,1,24.0,1186,73.97,5,650000
8583,77,18,89,6,59000,0,4,1,20.85,1197,83.14,5,650000
8584,76,18,88,4,64000,1,1,1,28.4,1248,74.0,5,580000
8585,65,18,7,13,97000,0,4,1,19.7,796,46.3,5,175000
8586,77,18,89,3,35000,1,1,1,28.4,1248,74.02,5,730000
8587,79,18,100,6,37203,0,4,0,20.51,998,67.04,5,375000
8589,39,8,117,8,72000,0,4,1,20.36,1197,78.9,5,315000
8592,24,7,10,5,61198,0,1,1,25.8,1498,98.6,5,666000
8593,77,18,89,11,155522,0,1,1,23.4,1248,74.0,5,255000
8594,38,8,97,9,148000,1,1,1,22.32,1582,126.32,5,400000
8595,102,27,87,2,8500,0,1,0,18.19,1968,174.5,5,3550000
8596,64,17,114,6,75000,1,1,1,16.0,2179,140.0,7,850000
8597,40,8,118,3,18800,1,1,1,22.54,1396,88.73,5,790000
8598,32,8,30,6,140000,1,1,1,19.67,1582,126.2,5,900000
8599,65,18,7,5,42540,0,4,1,22.74,796,47.3,5,290000
8600,34,8,54,4,12784,0,4,0,18.9,1197,81.86,5,610000
8601,30,7,99,2,50000,1,1,1,25.5,1498,98.6,5,950000
8603,79,18,100,9,50000,1,4,1,18.9,998,67.1,5,280000
8604,115,30,73,3,22003,0,4,1,16.47,1198,74.0,5,650000
8605,111,29,45,8,108321,0,1,0,12.55,2982,168.5,7,1750000
8606,86,21,36,14,77000,0,1,0,11.0,2987,198.5,5,750000
8607,34,8,54,5,22000,0,1,1,24.0,1120,70.0,5,625000
8609,29,7,61,6,90000,1,1,1,27.3,1498,98.6,5,600000
8610,27,7,25,12,72555,0,4,1,17.0,1497,118.0,5,395000
8611,29,7,61,5,42000,0,4,0,17.1,1199,88.51,5,660000
8613,76,18,88,4,59000,0,1,1,28.4,1248,74.0,5,700000
8614,22,6,44,5,28000,1,4,0,17.01,1499,110.4,5,590000
8615,102,27,87,10,80000,1,4,0,9.3,2771,193.1,5,470000
8616,30,7,99,4,48000,0,1,1,23.7,1498,97.89,5,785000
8617,65,18,7,8,90000,1,4,1,22.74,796,47.3,5,200000
8618,79,18,100,7,68000,0,4,1,21.79,998,67.05,5,311000
8620,57,17,14,4,73000,1,1,1,15.96,2523,62.1,7,775000
8621,68,18,24,5,110000,1,1,1,28.09,1248,88.5,5,550000
8622,96,25,32,7,85000,0,1,1,19.01,1461,108.45,5,575000
8623,27,7,25,4,70000,0,1,1,25.6,1498,97.9,5,875000
8624,113,29,60,5,118321,0,1,1,13.68,2393,147.8,7,1750000
8625,40,8,118,3,10000,1,1,1,22.54,1396,88.73,5,730000
8626,14,3,49,6,73000,0,4,1,20.63,1198,67.0,5,350000
8627,73,18,42,8,129500,1,1,1,20.77,1248,88.8,7,500000
8628,66,18,13,3,50000,1,1,1,27.39,1248,74.0,5,660000
8629,40,8,118,3,21000,0,4,1,18.6,1197,81.83,5,770000
8630,100,27,71,7,126000,0,1,0,19.3,1968,141.0,5,1150000
8633,79,18,100,6,50000,1,4,1,20.51,998,67.04,5,350000
8634,34,8,54,6,19600,0,4,0,18.9,1197,82.0,5,525000
8635,34,8,54,6,53100,0,4,1,18.9,1197,82.0,5,420000
8636,111,29,45,10,181000,0,1,1,11.5,2982,171.0,7,1195000
8638,22,6,44,5,40000,1,4,1,18.16,1196,86.8,5,400000
8639,65,18,7,6,42000,1,4,1,23.95,998,67.05,5,300000
8640,37,8,96,2,10000,1,4,0,18.15,998,118.35,5,1100000
8641,57,17,14,4,57000,1,1,1,16.5,1493,70.0,7,718000
8642,107,28,83,10,80000,1,1,1,13.93,2179,138.0,7,300000
8643,38,8,97,11,70000,0,4,1,16.2,1599,103.2,5,375000
8644,27,7,25,6,78000,0,1,1,26.0,1498,98.6,5,650000
8645,38,8,97,9,46500,0,1,1,22.32,1582,126.32,5,650000
8646,65,18,7,9,70450,0,4,1,23.95,998,67.05,5,289000
8648,24,7,10,2,23950,1,1,0,23.8,1498,78.9,5,780000
8650,76,18,88,3,42321,0,1,1,28.4,1248,74.0,5,763000
8651,29,7,61,3,59000,0,4,1,18.7,1199,88.7,5,650000
8652,76,18,88,6,61425,0,1,1,28.4,1248,74.0,5,410000
8654,38,8,97,7,78000,0,1,1,22.32,1582,126.32,5,670000
8655,27,7,25,5,27000,0,4,1,16.8,1497,116.3,5,765000
8656,116,30,95,10,80000,1,1,1,20.54,1598,103.6,5,315000
8657,96,25,32,7,75000,0,1,1,20.45,1461,83.8,5,565000
8658,76,18,88,6,68202,0,1,1,28.4,1248,74.0,5,575000
8662,76,18,88,5,57000,0,1,1,25.2,1248,74.0,5,620000
8664,77,18,89,5,120000,1,1,1,26.59,1248,74.0,5,625000
8665,20,6,38,8,74000,0,1,1,22.7,1498,89.84,5,565000
8666,66,18,13,6,90000,1,1,1,27.39,1248,74.0,5,575000
8667,79,18,100,11,31535,0,3,1,14.6,998,61.6,5,265000
8669,76,18,88,3,40000,1,4,1,22.0,1197,81.8,5,570000
8671,34,8,54,5,22000,1,4,1,18.9,1197,82.0,5,520000
8672,27,7,25,3,14000,0,4,1,17.4,1497,117.6,5,1090000
8673,65,18,7,13,30000,1,4,1,18.9,1061,47.0,5,180000
8675,113,29,60,5,80000,1,1,1,12.99,2494,100.6,7,1000000
8676,1,0,5,8,83000,0,1,0,17.68,1968,174.33,5,2250000
8677,115,30,73,9,80000,1,1,1,22.07,1199,73.9,5,300000
8678,38,8,97,6,50000,1,1,1,23.9,1582,126.2,5,750000
8679,77,18,89,3,140000,1,1,1,28.4,1248,74.02,5,720000
8681,115,30,73,9,110000,1,1,1,22.07,1199,73.9,5,320000
8682,65,18,7,4,33977,2,4,1,24.7,796,47.3,5,299000
8683,76,18,88,8,70400,0,4,1,22.0,1197,81.8,5,425000
8684,65,18,7,4,66000,0,4,1,23.95,998,67.05,5,320000
8685,115,30,73,5,60000,1,1,1,20.14,1498,88.0,5,750000
8686,76,18,88,6,31000,0,1,1,28.4,1248,74.0,5,630000
8688,65,18,7,12,80000,1,4,1,19.7,796,46.3,5,250000
8689,22,6,44,7,93334,0,4,1,15.6,1196,70.02,5,446000
8690,66,18,13,3,83000,0,1,1,27.39,1248,74.0,5,645000
8691,65,18,7,9,62000,0,4,1,19.7,796,46.3,5,245000
8693,65,18,7,4,9021,0,4,0,23.95,998,67.05,5,350000
8694,65,18,7,3,38000,0,4,1,22.74,796,47.3,5,325000
8695,35,8,84,1,1000,1,4,0,20.3,1086,68.07,5,550000
8696,24,7,10,6,39441,0,4,1,18.0,1198,86.7,5,475000
8697,27,7,25,11,59000,1,4,1,17.0,1497,118.0,5,400000
8698,77,18,89,3,25000,1,4,1,22.0,1197,81.8,5,650000
8699,66,18,13,3,10000,1,4,0,21.4,1197,83.1,5,800000
8700,64,17,114,6,37000,1,1,1,15.1,2179,140.0,7,875000
8701,65,18,7,13,76000,0,4,1,19.7,796,46.3,5,165000
8702,76,18,88,6,42994,0,4,1,21.21,1197,81.8,5,580000
8703,27,7,25,5,100000,1,1,1,26.0,1498,98.6,5,650000
8705,40,8,118,9,49000,0,1,1,21.9,1396,88.8,5,390000
8706,32,8,30,4,18000,0,1,0,17.01,1582,126.2,5,1345000
8707,115,30,73,5,58000,0,4,1,16.2,1199,74.0,5,610000
8708,7,1,3,6,24501,0,1,0,16.46,2993,258.0,5,4990000
8709,32,8,30,5,62000,1,1,1,19.67,1582,126.2,5,950000
8711,27,7,25,5,78236,0,4,1,17.4,1497,117.3,5,651000
8713,97,25,64,5,64000,0,4,1,22.3,799,53.26,5,280000
8714,22,6,44,7,73500,0,1,1,20.0,1399,68.05,5,275000
8715,57,17,14,4,80000,1,1,1,16.5,1493,70.0,7,750000
8716,113,29,60,8,144321,0,1,1,12.99,2494,100.6,8,975000
8717,29,7,61,6,68757,0,1,1,27.3,1498,98.6,5,640000
8718,77,18,89,6,85316,0,1,1,23.4,1248,74.0,5,580000
8720,57,17,14,6,99826,1,1,1,15.96,2523,62.1,7,525000
8721,97,25,64,4,28000,1,4,1,25.17,799,53.3,5,290000
8722,77,18,89,6,86521,0,1,1,19.3,1248,73.9,5,565000
8723,56,17,9,2,36000,0,1,0,12.05,2157,178.49,7,2950000
8724,76,18,88,11,80000,1,1,1,17.8,1248,75.0,5,325000
8726,22,6,44,11,67000,0,1,1,20.0,1399,68.05,5,275000
8728,101,27,77,9,103000,0,4,0,14.3,1598,105.0,5,550000
8729,105,28,58,4,60000,0,1,1,17.6,2179,153.86,7,1200000
8730,39,8,117,11,49700,0,4,0,19.2,1197,80.0,5,342000
8731,64,17,114,8,60000,1,1,1,15.1,2179,140.0,7,544000
8732,65,18,7,3,29000,1,4,1,24.7,796,47.3,5,350000
8733,77,18,89,4,75000,0,1,1,23.4,1248,74.0,5,745000
8735,4,1,0,5,60000,0,1,0,21.76,1995,188.0,5,2950000
8736,76,18,88,3,50000,1,1,1,28.4,1248,74.0,5,684000
8738,113,29,60,4,97000,0,1,1,13.68,2393,147.8,7,1750000
8739,29,7,61,5,40000,1,1,1,27.3,1498,98.6,5,680000
8740,107,28,83,7,88000,0,1,1,14.0,2179,138.1,7,465000
8744,57,17,14,8,65784,0,1,1,15.96,2523,62.1,7,345000
8745,14,3,49,5,40000,0,4,1,20.63,1198,67.0,5,335000
8746,113,29,60,10,89000,1,1,1,12.8,2494,102.0,8,650000
8747,57,17,14,5,120000,1,1,1,15.96,2523,62.1,7,610000
8748,34,8,54,2,4800,1,4,1,18.9,1197,81.86,5,550000
8749,76,18,88,5,40000,1,4,1,20.4,1197,81.8,5,350000
8750,101,27,77,2,35000,1,1,1,21.13,1498,108.6,5,950000
8751,40,8,118,4,12000,0,4,1,18.6,1197,81.83,5,745000
8752,65,18,7,1,11000,1,4,1,22.05,796,47.3,5,350000
8753,8,1,103,10,88831,0,1,0,17.05,1995,184.0,5,1050000
8755,11,1,106,6,75000,0,1,0,13.38,2993,265.0,5,4000000
8756,64,17,114,4,50000,0,1,0,16.0,2179,140.0,7,1600000
8757,27,7,25,5,60000,1,4,1,17.8,1497,117.3,5,850000
8759,77,18,89,5,84000,0,1,1,26.59,1248,74.0,5,465000
8760,26,7,19,13,120000,0,4,0,10.1,2354,152.0,5,600000
8761,100,27,71,18,120340,0,1,1,18.7,1896,66.0,5,200000
8762,64,17,114,3,35000,0,1,1,15.1,2179,152.87,7,1650000
8764,34,8,54,5,80000,1,1,1,24.0,1120,70.0,5,480000
8765,79,18,100,6,72000,0,4,1,18.9,998,67.1,5,341000
8766,97,25,64,5,53000,1,4,1,25.17,799,53.3,5,230000
8767,97,25,64,5,35000,1,4,1,25.17,799,53.3,5,250000
8768,40,8,118,9,100000,1,1,1,23.0,1396,90.0,5,450000
8769,68,18,24,5,40000,1,1,1,28.09,1248,88.5,5,850000
8770,113,29,60,5,70001,0,1,1,12.99,2494,100.6,7,975000
8771,57,17,14,1,30000,1,1,1,16.5,1493,70.0,7,790000
8772,40,8,118,5,32959,0,1,1,22.54,1396,88.73,5,681000
8773,29,7,61,4,34000,0,4,0,18.2,1199,88.7,5,550000
8774,116,30,95,8,45000,1,4,1,15.04,1598,103.2,5,400000
8775,67,18,23,2,18500,0,4,0,21.63,998,67.0,5,575000
8776,115,30,73,8,59000,0,4,1,16.47,1198,74.0,5,350000
8780,67,18,23,5,50000,1,4,1,23.1,998,67.04,5,400000
8781,111,29,45,8,107030,0,1,1,13.0,2982,168.5,7,1375000
8782,4,1,0,10,35000,0,1,0,16.07,1995,181.0,5,1150000
8784,65,18,7,9,25000,1,4,1,20.92,998,67.1,5,200000
8786,115,30,73,10,70000,1,4,1,16.47,1198,73.9,5,380000
8787,14,3,49,6,30000,1,4,1,20.63,1198,67.0,5,225000
8788,38,8,97,3,44000,1,4,1,17.0,1591,121.3,5,900000
8789,77,18,89,3,100000,1,4,1,19.0,1197,85.8,5,375000
8791,113,29,60,11,163876,0,1,1,12.8,2494,102.0,8,675000
8794,113,29,60,8,151000,1,1,1,12.99,2494,100.0,7,750000
8795,77,18,89,2,20000,1,4,1,22.0,1197,81.8,5,610000
8796,70,18,34,12,91200,0,4,1,23.26,1197,88.5,5,280000
8797,16,3,119,4,50500,0,4,1,20.71,799,53.64,5,250000
8798,65,18,7,2,5000,1,4,1,23.95,998,67.05,5,355000
8799,61,17,85,3,38500,1,1,1,16.36,2179,140.0,7,1520000
8801,97,25,64,5,60000,0,4,1,25.17,799,53.3,5,270000
8806,40,8,118,8,77000,0,1,1,23.0,1396,90.0,5,455000
8807,46,11,111,6,52353,1,1,0,16.36,2179,187.7,5,2400000
8808,77,18,89,6,32524,0,4,1,19.0,1197,85.8,5,560000
8809,73,18,42,4,60000,1,1,1,24.52,1248,88.5,7,800000
8810,1,0,5,9,77000,0,1,0,17.68,1968,174.33,5,1750000
8811,24,7,10,8,65675,0,1,1,25.8,1498,98.6,5,490000
8813,108,28,91,5,70000,1,4,1,23.84,1199,84.0,5,285000
8814,27,7,25,9,47321,0,4,1,17.4,1497,117.3,5,349000
8815,68,18,24,5,42564,0,1,1,28.09,1248,88.5,5,485000
8816,66,18,13,5,30000,1,1,1,27.39,1248,74.0,5,585000
8817,106,28,70,2,18593,0,4,1,17.0,1198,108.5,5,675000
8819,27,7,25,7,90000,1,1,1,25.1,1498,98.6,5,550000
8821,14,3,49,5,70000,1,4,1,20.63,1198,67.0,5,180000
8822,66,18,13,1,25000,1,4,1,21.01,1197,81.8,5,700000
8823,73,18,42,5,21600,0,4,1,17.5,1373,91.1,7,725000
8824,77,18,89,9,60000,1,4,1,17.5,1298,85.8,5,350000
8826,27,7,25,7,63339,0,1,1,26.0,1498,98.6,5,675000
8829,87,21,47,6,115000,0,1,0,11.3,2987,254.8,7,3700000
8830,15,3,78,5,18000,0,4,1,22.7,799,53.64,5,285000
8832,77,18,89,8,41170,0,4,1,19.1,1197,85.8,5,380000
8833,30,7,99,3,15799,0,4,1,17.5,1199,88.7,5,749000
8834,84,21,16,8,59000,0,1,0,14.84,2143,170.0,5,1280000
8836,76,18,88,6,45000,0,1,1,28.4,1248,74.0,5,475000
8837,77,18,89,3,40000,0,4,1,21.21,1197,81.8,5,600000
8838,100,27,71,4,31001,0,1,0,19.5,1968,141.0,5,1399000
8839,79,18,100,5,21517,0,4,1,18.9,998,67.1,5,315000
8841,77,18,89,8,50000,0,4,1,19.1,1197,85.8,5,375000
8843,32,8,30,3,10000,1,4,1,15.29,1591,121.3,5,1235000
8844,24,7,10,5,44340,0,1,1,25.8,1498,98.6,5,715000
8845,20,6,38,6,36497,0,1,1,21.7,1498,98.96,5,550000
8846,22,6,44,10,90000,1,1,1,20.0,1399,68.0,5,230000
8848,77,18,89,11,46100,1,4,0,21.21,1197,81.8,5,280000
8849,68,18,24,4,35700,0,1,1,28.09,1248,88.5,5,650000
8850,77,18,89,3,35000,1,4,1,21.21,1197,81.8,5,550000
8852,73,18,42,7,119000,0,1,1,20.77,1248,88.8,7,700000
8853,21,6,41,11,80000,1,1,0,11.4,2953,153.86,7,750000
8854,79,18,100,12,48192,0,4,1,18.9,1061,67.0,5,200000
8855,20,6,38,3,53000,1,1,1,23.0,1498,98.96,5,1100000
8856,77,18,89,6,120000,1,1,1,26.59,1248,74.0,5,500000
8858,27,7,25,7,80000,1,1,1,25.1,1498,98.6,5,575000
8859,96,25,32,9,50000,1,1,1,19.01,1461,108.45,5,375000
8860,65,18,7,4,15554,0,4,1,22.05,796,47.3,5,310000
8861,76,18,88,5,86448,0,1,1,28.4,1248,74.0,5,525000
8862,76,18,88,11,87000,1,1,1,17.8,1248,75.0,5,205000
8863,64,17,114,6,110000,1,1,1,15.1,2179,140.0,7,850000
8864,77,18,89,6,60000,1,1,1,26.59,1248,74.0,5,500000
8865,38,8,97,4,23211,0,1,1,23.9,1582,126.2,5,825000
8867,24,7,10,2,16000,1,4,1,19.5,1199,88.76,5,725000
8868,27,7,25,4,80000,1,1,1,26.0,1498,98.6,5,750000
8869,58,17,62,5,30000,0,1,1,25.32,1198,77.0,6,580000
8870,79,18,100,10,57000,0,0,1,26.2,998,58.2,5,220000
8872,27,7,25,7,233000,1,1,1,25.1,1498,98.6,5,500000
8873,27,7,25,9,29512,0,4,1,16.8,1497,116.3,5,380000
8874,77,18,89,7,100000,1,1,1,23.4,1248,74.0,5,450000
8875,34,8,54,6,39000,0,4,1,18.9,1197,82.0,5,410000
8876,116,30,95,11,41000,0,1,1,20.54,1598,103.6,5,285000
8877,65,18,7,6,42000,0,4,1,23.95,998,67.05,5,285000
8878,20,6,38,5,50000,0,1,1,21.7,1498,98.96,5,650000
8879,29,7,61,11,42000,0,4,1,16.0,1198,90.0,5,280000
8881,39,8,117,9,80000,1,4,1,19.81,1086,68.05,5,210000
8883,79,18,100,6,60000,1,4,1,20.51,998,67.04,5,310000
8884,102,27,87,11,50000,1,4,0,12.6,1798,161.6,5,375000
8885,38,8,97,6,30337,0,4,1,17.1,1591,121.3,5,569000
8887,40,8,118,3,39000,0,1,1,22.54,1396,88.73,5,625000
8888,35,8,84,14,40000,1,4,1,17.92,1086,62.1,5,95000
8891,78,18,98,4,40000,1,1,1,24.3,1248,88.5,5,810000
8893,113,29,60,3,40000,0,1,1,13.68,2393,147.51,7,1875000
8894,29,7,61,5,19000,0,1,1,27.3,1498,98.6,5,490000
8895,78,18,98,5,75000,1,1,1,24.3,1248,88.5,5,825000
8896,38,8,97,5,48000,0,1,1,23.9,1582,126.2,5,650000
8897,108,28,91,3,40000,1,1,1,27.28,1047,69.0,5,350000
8898,68,18,24,6,103000,1,1,1,28.09,1248,88.5,5,530000
8899,30,7,99,3,15797,0,1,1,25.5,1498,98.6,5,825000
8900,20,6,38,4,115000,0,1,1,23.0,1498,98.96,5,650000
8903,107,28,83,2,30000,1,1,1,14.1,2179,153.86,7,1270000
8904,78,18,98,3,31000,0,1,0,24.3,1248,88.5,5,849000
8905,24,7,10,8,47277,0,1,1,25.8,1498,98.6,5,399000
8906,68,18,24,5,28963,0,1,1,28.09,1248,88.5,5,600000
8907,77,18,89,4,31000,0,4,1,20.85,1197,83.14,5,650000
8908,79,18,100,16,29957,0,4,1,18.9,998,67.1,5,150000
8909,73,18,42,5,44160,0,1,1,24.52,1248,88.5,7,670000
8911,77,18,89,9,55000,0,1,1,19.3,1248,73.9,5,325000
8912,29,7,61,6,51000,1,4,0,19.0,1199,88.7,5,560000
8913,77,18,89,5,23211,0,4,1,20.85,1197,83.14,5,535000
8914,115,30,73,6,23569,0,4,1,16.2,1199,74.0,5,425000
8915,20,6,38,7,95000,0,1,1,22.7,1498,89.84,5,425000
8916,97,25,64,4,15000,1,4,1,23.01,999,67.0,5,350000
8917,34,8,54,5,37902,0,4,1,18.9,1197,82.0,5,450000
8920,73,18,42,9,90000,1,1,1,20.77,1248,88.8,7,520000
8921,61,17,85,12,120000,1,1,1,12.05,2179,120.0,7,400000
8922,79,18,100,6,69000,0,0,1,33.54,998,67.04,5,350000
8923,39,8,117,10,58519,0,4,1,19.81,1086,68.05,5,260000
8925,32,8,30,6,65000,0,1,1,19.67,1582,126.2,5,849000
8926,64,17,114,6,59706,0,1,1,15.1,2179,140.0,7,875000
8928,40,8,118,5,50000,0,1,1,21.19,1396,88.73,5,550000
8930,23,6,46,3,30000,1,4,1,19.0,1194,94.68,5,630000
8932,0,0,4,4,40000,1,4,0,17.84,1395,147.51,5,3100000
8934,20,6,38,4,11448,1,4,1,17.0,1497,121.36,5,700000
8935,30,7,99,4,31031,0,1,1,25.5,1498,98.6,5,725000
8936,34,8,54,4,40813,0,4,1,18.9,1197,81.86,5,450000
8937,79,18,100,9,37300,0,4,1,18.9,998,67.1,5,275000
8938,115,30,73,6,47000,1,1,1,20.14,1498,88.8,5,450000
8940,27,7,25,13,46252,0,4,1,17.7,1497,78.0,5,225000
8941,34,8,54,2,35000,1,1,1,24.0,1186,73.97,5,575000
8944,65,18,7,3,5000,1,4,1,24.7,796,47.3,5,300000
8945,77,18,89,7,33000,0,4,1,19.1,1197,85.8,5,395000
8946,40,8,118,5,52000,0,1,1,22.54,1396,88.73,5,625000
8948,27,7,25,9,55000,0,4,1,16.8,1497,116.3,5,379000
8949,76,18,88,9,76000,0,1,1,22.9,1248,74.0,5,425000
8950,77,18,89,8,90000,1,1,1,23.4,1248,74.0,5,370000
8951,19,6,11,4,25000,1,1,1,25.83,1498,99.0,5,615000
8952,77,18,89,9,60000,0,1,1,19.3,1248,73.9,5,370000
8953,9,1,104,8,37000,0,1,0,16.09,1995,184.0,5,2375000
8956,76,18,88,3,34000,0,1,0,28.4,1248,74.0,5,725000
8957,72,18,39,8,18000,1,4,1,15.37,1196,73.0,7,225000
8958,39,8,117,11,60000,1,4,1,20.36,1197,78.9,5,190000
8960,40,8,118,5,64000,1,1,1,22.54,1396,88.73,5,535000
8962,19,6,11,3,57350,1,1,1,25.83,1498,99.0,5,659000
8963,39,8,117,9,46100,0,4,1,20.36,1197,78.9,5,270000
8964,11,1,106,5,85000,1,1,0,15.97,2993,258.0,5,3600000
8965,77,18,89,6,25000,1,4,1,20.85,1197,83.14,5,460000
8967,34,8,54,6,30000,1,1,1,24.0,1120,70.0,5,335000
8968,65,18,7,9,21000,1,4,1,19.7,796,46.3,5,140000
8969,65,18,7,2,30000,1,4,1,23.95,998,67.05,5,350000
8970,65,18,7,3,25000,1,4,1,24.7,796,47.3,5,255000
8971,73,18,42,5,42000,0,1,1,24.52,1248,88.5,7,699000
8974,79,18,100,10,120000,1,4,1,18.9,998,67.1,5,192000
8975,22,6,44,7,61000,0,1,1,20.0,1399,68.05,5,420000
8976,106,28,70,2,17000,1,1,1,21.5,1497,108.5,5,715000
8977,79,18,100,15,64000,0,4,1,21.79,998,67.05,5,120000
8978,32,8,30,1,1500,1,4,1,15.8,1591,121.3,5,955000
8979,32,8,30,2,15000,1,4,1,15.8,1591,121.3,5,1200000
8980,76,18,88,13,60000,1,4,1,16.1,1298,88.2,5,190000
8981,73,18,42,2,40000,1,1,1,24.2,1498,93.87,7,950000
8982,15,3,78,4,21696,0,4,1,22.7,799,53.64,5,290000
8984,35,8,84,13,25000,1,4,1,17.92,1086,62.1,5,119000
8985,33,8,40,8,67000,0,1,1,14.59,1493,113.42,5,575000
8987,32,8,30,3,40000,0,1,1,20.5,1582,126.2,5,1295000
8988,113,29,60,6,57900,0,1,1,12.99,2494,100.0,7,900000
8989,40,8,118,9,70000,1,4,1,17.0,1197,80.0,5,300000
8990,32,8,30,4,58000,0,4,1,13.0,1591,121.3,5,1175000
8991,76,18,88,9,66100,0,1,1,22.9,1248,74.0,5,275000
8992,113,29,60,15,179000,0,1,1,12.8,2494,102.0,8,590000
8996,19,6,11,5,55000,1,4,1,18.16,1196,86.8,5,460000
8998,38,8,97,8,90000,0,1,1,22.32,1582,126.3,5,530000
8999,40,8,118,4,41394,0,4,1,17.0,1197,80.0,5,640000
9000,67,18,23,7,27027,0,4,1,23.1,998,67.04,5,370000
9002,115,30,73,8,58000,0,1,1,22.07,1199,73.9,5,460000
9004,65,18,7,9,76154,0,4,1,19.7,796,46.3,5,275000
9005,107,28,83,7,75875,0,1,1,14.0,2179,138.1,7,525000
9006,79,18,100,15,120000,1,4,1,18.9,998,67.1,5,80000
9009,58,17,62,3,5000,0,4,1,18.15,1198,82.0,6,419000
9010,38,8,97,11,50111,0,1,1,16.2,1493,110.0,5,199000
9011,39,8,117,9,60000,1,4,1,20.36,1197,78.9,5,300000
9012,77,18,89,6,49000,0,1,1,26.59,1248,74.0,5,470000
9013,97,25,64,3,10000,1,4,1,23.01,999,67.0,5,380000
9014,65,18,7,6,22000,1,4,1,22.74,796,47.3,5,249000
9015,114,29,115,2,30000,1,4,0,17.8,1496,105.5,5,950000
9016,27,7,25,12,57720,0,4,1,17.0,1497,118.0,5,280000
9018,40,8,118,2,30000,1,4,1,18.6,1197,81.86,5,635000
9019,108,28,91,4,10000,1,4,1,23.84,1199,84.0,5,425000
9020,77,18,89,5,40000,1,4,1,20.85,1197,83.14,5,500000
9024,35,8,84,13,74000,0,4,1,17.92,1086,62.1,5,150000
9025,20,6,38,6,90000,1,1,1,22.77,1498,98.59,5,565000
9026,77,18,89,5,70000,1,1,1,26.59,1248,74.0,5,570000
9027,39,8,117,12,57000,1,4,1,19.81,1086,68.05,5,180000
9029,68,18,24,4,62320,0,1,1,28.09,1248,88.5,5,675000
9030,65,18,7,6,45000,0,4,1,24.7,796,47.3,5,265000
9031,105,28,58,4,57000,1,1,1,17.6,2179,153.86,7,1200000
9032,66,18,13,4,80000,1,1,1,27.39,1248,74.0,5,520000
9035,38,8,97,10,46541,0,4,1,17.43,1396,105.5,5,169000
9036,39,8,117,9,56468,0,4,1,20.36,1197,78.9,5,268000
9037,4,1,0,5,12000,0,1,0,13.2,1995,170.0,5,2300000
9038,115,30,73,5,34000,0,4,0,17.21,1197,103.5,5,650000
9039,24,7,10,2,2000,1,4,1,19.5,1199,88.76,5,650000
9040,39,8,117,6,15000,1,3,1,19.2,1086,68.05,5,420000
9041,113,29,60,5,66240,0,1,1,13.68,2393,147.8,7,1675000
9042,77,18,89,10,80000,1,4,1,17.5,1197,85.8,5,221000
9043,35,8,84,12,70521,0,3,1,13.45,1086,62.1,5,175000
9044,27,7,25,5,55000,0,4,1,17.8,1497,117.3,5,624000
9045,66,18,13,2,10000,0,4,0,21.4,1197,83.1,5,850000
9047,40,8,118,11,50000,1,4,1,18.5,1197,80.0,5,245000
9048,24,7,10,5,103000,0,1,1,25.8,1498,98.6,5,525000
9050,40,8,118,3,40000,1,1,1,21.19,1396,88.76,5,630000
9052,32,8,30,6,90000,1,1,1,21.38,1396,88.7,5,750000
9053,64,17,114,8,80000,1,1,1,15.1,2179,140.0,7,700000
9054,65,18,7,4,28000,0,4,1,24.7,796,47.3,5,340000
9055,22,6,44,4,83000,0,1,1,24.4,1499,98.96,5,650000
9056,64,17,114,5,80000,1,1,1,16.0,2179,140.0,7,1090000
9057,58,17,62,5,32000,1,4,1,18.15,1198,82.0,6,385000
9059,113,29,60,11,43221,0,1,1,12.99,2494,100.6,7,840000
9060,32,8,30,5,16000,0,1,1,19.67,1582,126.2,5,851000
9061,76,18,88,9,106600,1,4,1,18.6,1197,85.8,5,300000
9062,76,18,88,6,89000,0,1,1,25.2,1248,74.0,5,565000
9063,34,8,54,3,7245,0,4,1,18.9,1197,81.86,5,425000
9064,14,3,49,3,9600,1,4,1,19.83,1198,67.0,7,650000
9065,64,17,114,2,5000,1,1,1,15.1,2179,152.87,7,1550000
